,title,price,link
93,"HP Laptop 15,13th Gen Intel® Core™ i3-1315U,15.6inch(39.6 cm),FHD,Anti-glare,8GB DDR4,512GB SSD,Dual speakers,Windows 11,MSO 2021,Natural Silver,1.59 kg,15-fd0186TU  ","39,990",https://amazon.in//HP-i3-1315U-15-6inch-Anti-glare-15-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_94?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY&dib_tag=se&keywords=laptop&qid=1721466742&sprefix=laptop%2Caps%2C672&sr=8-94
94,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","58,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_138?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.YxgyCc8CbrHl1mO0f7nNsK4UH0VlYJB6fsqgWUBIK9y8jL39jJEUbPyIh5MSLEjDw2-DZYOUXR9PCRcbiUiDshmT8YSlLe6ormFMy3Rwo_hjTiR_zyMnOhGRa4JZ_9yEt0FQuVSMlF6E92sOiZnSaKD3fL3pqpKscYUZ4ZWygxHP2eKJsGEA6v8wXJgxoAWnq_zrtlUKFAd5m5BK_zEBSf_eZGqrrcERWXnRjduVuvQ.dIKuGl1K_dscY4J_Nd_tMSf5dKeUPGf2H9LmXpjdPvA&dib_tag=se&keywords=laptop&qid=1721466778&sprefix=laptop%2Caps%2C672&sr=8-138
95,"Dell G15-5530 Gaming Laptop, Intel Core i5-13450HX Processor, 8GB DDR5, 512GB,NVIDIA RTX 3050,6GB GDDR6, 15.6"" (39.62cm) FHD 120Hz 250 nits, Backlit KB Orange,Win 11 + MSO'21, Dark Shadow Gray, 2.65kg  ","68,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzNzAyNjc5MjIxMjAxOjE3MjE0NjY2NzU6c3BfbXRmOjMwMDI2MTY0Mjg4OTgzMjo6MDo6&url=%2FDell-G15-5530-Gaming-i5-13450HX-Processor%2Fdp%2FB0CRKV7WKT%2Fref%3Dsr_1_27_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466675%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
96,"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & light, Intel Iris Xᵉ graphics, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU  ","39,990",https://amazon.in//HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_35?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-35
97,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","57,800",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzM0ODUyNTU0NzgzMjAxOjE3MjE0NjY3MDg6c3BfbXRmOjMwMDEwMzQ5ODU4NjIzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_60_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466708%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
98,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjUzNzAyNjc5MjIxMjAxOjE3MjE0NjY2NzU6c3BfYXRmX25leHQ6MzAwMTA0NjAzNDk3NDMyOjowOjo&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_18_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466675%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
99,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/6GB RTX 3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","60,999",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjg4MDAzMzY2MjI0MjAxOjE3MjE0NjY3NTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxMTA4ODE0NDQzMjo6MTo6&url=%2FAcer-Graphics-Win11Home-AL15G-52-39-62cm%2Fdp%2FB0D32TY16C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2dk6Tg8hK0cpugjK4_4VYswpQg4Hb1c59lnDxFabzA27Zu0OLP7tRUCv7vD0fTq8c3paxFnzr6uCx5iYBr-66w.hO18T_LwLNSozpDyoCqn0UdFfnyCZF2MAAUXZO-VcWs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D32TY16C%26pd_rd_r%3Df47eff1d-9a62-422c-b147-f88e36c0fcfc%26pd_rd_w%3DzFcCH%26pd_rd_wg%3DDW3yS%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DSG67FXQANXQYWRDBKMEP%26qid%3D1721466755%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-98-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
100,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","19,990",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_3?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2q8KwYQNCzSSIlNOAoyEVcpzwiKcTZq1WRKw4bOGF2HoFd4YySNX0WKG-JTowiI76WKS-u36Sk1GUMeiTeI8dRVR5S7Q4ZdgILRxckSBaSWK1fpMIGKh-53nA5XAz4ma_FT-e8C_UPmXvwb3yLGn2iKcjZgOPFbeXN8ZZ90OzD0V4.WP_x7n3i8kESGDrhKkVm0Mim92SH-85wLkaSYWJtTkk&dib_tag=se&keywords=laptop&qid=1721466658&sprefix=laptop%2Caps%2C672&sr=8-3
101,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNzA2MTQyMDExNDg3MjAxOjE3MjE0NjY2NTg6c3BfbXRmOjMwMDEyMDU4NDkzMzQzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsr_1_12_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2q8KwYQNCzSSIlNOAoyEVcpzwiKcTZq1WRKw4bOGF2HoFd4YySNX0WKG-JTowiI76WKS-u36Sk1GUMeiTeI8dRVR5S7Q4ZdgILRxckSBaSWK1fpMIGKh-53nA5XAz4ma_FT-e8C_UPmXvwb3yLGn2iKcjZgOPFbeXN8ZZ90OzD0V4.WP_x7n3i8kESGDrhKkVm0Mim92SH-85wLkaSYWJtTkk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466658%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
102,"HP Laptop 15, 12th Gen i5-1235U, 15.6-inch (39.6 cm), FHD, Anti-glare, 8GB DDR4, 512GB SSD, Intel Iris Xᶱ Graphics, Backlit Keyboard, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5007TU  ","46,490",https://amazon.in//HP-i5-1235U-15-6-inch-Anti-Glare-15s-fy5007TU/dp/B0CJBP38HR/ref=sr_1_63?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-63
103,"Apple 2023 MacBook Pro (14-inch, M3 chip with 8‑core CPU and 10‑core GPU, 8GB Unified Memory, 512GB) - Silver  ","1,55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODY3MTA2MjQwNDIyMDE6MTcyMTQ2Njc1NTpzcF9idGY6MzAwMDg1NDAzMjE5MTMyOjowOjo&url=%2FApple-MacBook-14-inch-10%25E2%2580%2591core-Unified%2Fdp%2FB0CM5RTLM1%2Fref%3Dsr_1_118_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466755%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
104,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","43,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjI2MjAwOTcxNjAyMDE6MTcyMTQ2NjY3NTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMTY4MjIyMjk0NDMyOjoxOjo&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.vCavM82_9jsdLLdWt1BXB0YK97qnTxmgEOswW9gIVYnzMwD61JNtNC6wVh50f1ONdin71ioRabez4SkoaCEFgg.QUFHKRoV9RxaGI42-Zjuuo5ARyctGMRtS5XKuD8H5Yk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CL5L59Z9%26pd_rd_r%3D383b258d-7931-4185-9556-441a55dff771%26pd_rd_w%3DjWPqG%26pd_rd_wg%3Dm8MuQ%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3YS8Y9NTB7HSXDZ6GH6Z%26qid%3D1721466675%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
105,"ASUS Vivobook 16X, Intel Core i5-12500H, 16"" FHD+ 60Hz, Creator/Gaming Laptop (16GB RAM/512GB /RTX 2050/Win 11 Pro/Office 2021/Fingerprint /50WHr Battery/Cool Silver/1.80 kg),K3605ZF-MBN546WS  ","56,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Fingerprint-K3605ZF-MBN546WS/dp/B0D8BS8652/ref=sr_1_132?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-132
106,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 3050 Graphics 6 GB VRAM, 144Hz Display (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","65,999",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP1T2VW/ref=sr_1_152?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.KG0M59NCFFM3WC0Jru04IgBEcVBS56u8E8v26oZdCFAWmcD78Wc2hOYqnhb3iURNOqQsYHlEGsIVDz0WgoFIHGGlgdy42DUdifkNH2omzRsaZfsp4P18JSEXAA7acBcFyhuuPg69a-H1JFe114Vw1FTBiNsgbUcptMG-0-5nftUpvrjlQrNFf9xDr9VeKO6_-dkqTLXFWzOVXETf7Ucs7r7NITgJwLNN_CGOM0d-_1E.Dt29h2JrLZDQ3lBVDR5hAW6Pe8Rt-Ihty0t-qZ-4nYE&dib_tag=se&keywords=laptop&qid=1721466793&sprefix=laptop%2Caps%2C672&sr=8-152
107,"HP Laptop 15s AMD Ryzen 7 5700U, 15.6-inch(39.6 cm) FHD, Anti-glare Laptop (16 GB/512 GB/AMD Radeon Graphics/Dual speakers/Backlit KB/Win 11/1.69kg/Natural Silver, 15s-eq2084AU  ","48,990",https://amazon.in//HP-15-6-inch-Anti-glare-Graphics-15s-eq2084AU/dp/B0CRDZVKNK/ref=sr_1_104?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc&dib_tag=se&keywords=laptop&qid=1721466755&sprefix=laptop%2Caps%2C672&sr=8-104
108,"Acer Travelmate Business Laptop Intel Core i5-1135G7 processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14"") Full HD Display  ","36,990",https://amazon.in//Acer-Travelmate-i5-1135G7-Processor-TMP214-53/dp/B0CKLTD48T/ref=sr_1_153?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.KG0M59NCFFM3WC0Jru04IgBEcVBS56u8E8v26oZdCFAWmcD78Wc2hOYqnhb3iURNOqQsYHlEGsIVDz0WgoFIHGGlgdy42DUdifkNH2omzRsaZfsp4P18JSEXAA7acBcFyhuuPg69a-H1JFe114Vw1FTBiNsgbUcptMG-0-5nftUpvrjlQrNFf9xDr9VeKO6_-dkqTLXFWzOVXETf7Ucs7r7NITgJwLNN_CGOM0d-_1E.Dt29h2JrLZDQ3lBVDR5hAW6Pe8Rt-Ihty0t-qZ-4nYE&dib_tag=se&keywords=laptop&qid=1721466793&sprefix=laptop%2Caps%2C672&sr=8-153
109,"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/1TB SSD/Windows 11/Cool Silver/1.38 kg), E1404FA-NK331W  ","30,990",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK331W/dp/B0CX1WKP4F/ref=sr_1_110?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.Jhnnp6D5DXj4badlfEQ5A9xOoRWsZvTc1fmfRukgiWpICrdOP7T1NiwyKp10x3H_Yjqo4g6vK74HaAqgYRPq_yovZSb_myuDFHZ6C4GOhWwitF_tddQCEGj5byfsqLgQCz9mqE0gqxuIDXaYkBbnVpLgOby5BqzDslx7h9aRjzfeWZHKK8S_KRL_ktvQQLR-GKqKJP1_cf9oq1aH2Ji3NDCFEV_2krhUqqym6QMJG7c.Bq1LeWJ30Jo6jbM5Qvui5eZ72mebiglV78U0sqbtdvc&dib_tag=se&keywords=laptop&qid=1721466755&sprefix=laptop%2Caps%2C672&sr=8-110
110,"ASUS Vivobook 15, IntelCore i7-12650H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16 GB RAM/512GB SSD/Win11/Office 2021/Backlit/42WHr /Silver/1.75), X1502ZA-EJ742WS  ","57,990",https://amazon.in//ASUS-Vivobook-IntelCore-i7-12650H-X1502ZA-EJ742WS/dp/B0CCP9RSG9/ref=sr_1_131?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.YxgyCc8CbrHl1mO0f7nNsK4UH0VlYJB6fsqgWUBIK9y8jL39jJEUbPyIh5MSLEjDw2-DZYOUXR9PCRcbiUiDshmT8YSlLe6ormFMy3Rwo_hjTiR_zyMnOhGRa4JZ_9yEt0FQuVSMlF6E92sOiZnSaKD3fL3pqpKscYUZ4ZWygxHP2eKJsGEA6v8wXJgxoAWnq_zrtlUKFAd5m5BK_zEBSf_eZGqrrcERWXnRjduVuvQ.dIKuGl1K_dscY4J_Nd_tMSf5dKeUPGf2H9LmXpjdPvA&dib_tag=se&keywords=laptop&qid=1721466778&sprefix=laptop%2Caps%2C672&sr=8-131
111,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","35,990",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_29?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-29
112,"HP Victus Gaming Laptop, 12th Gen Intel Core i7-12650H, 6GB RTX 4050 GPU, 15.6-inch (39.6 cm), 75W TGP, FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, MSO, Silver, 2.37 kg), fa1134TX  ","88,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzc3ODMzMzkyOTE0MjAxOjE3MjE0NjY3MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MTA3ODQzNzIzMjo6MTo6&url=%2FHP-i7-12650H-15-6-inch-Backlit-fa1134TX%2Fdp%2FB0CJYCKLZ8%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.zXBLpUb1MCPHt09CJ8YNFJnC56YQf3GOPydkwiVF8LHJ7VynUlojJ5DEor1s1cn5eF1y05zkb2ObC7zCbW05Cw.9B5tnoweOp235Eb3xPkBTeG8XXY9c39PKVu76LHNPEA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CJYCKLZ8%26pd_rd_r%3Dab3e6063-2239-4a51-bbde-fb443985ba2b%26pd_rd_w%3Dkybbz%26pd_rd_wg%3DbevOr%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DJJ6BFN2P0T0J4AV8XB7J%26qid%3D1721466708%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
113,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  ","44,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_25?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-25
